"Work","Chapter","Verse","Version","Script" 
"1Cr","15","46","02TZ","[ἀλλά@cc οὐ@b πρῶτος@b ὁ@dnns πνευματικός@annnsn ἀλλά@cc ὁ@dnns ψυχικός@annnsn ἔπειτα@b ὁ@dnns πνευματικός@annnsn]" 
"1Cr","15","47","02TZ","[ὁ@dnms πρῶτος@aonmsn ἄνθρωπος@nnmsc ἐκ@pg γῆ@ngfsc χοϊκός@annmsn] ὁ@dnms δεύτερος@aonmsn κύριος@nnmsc ἐκ@pg οὐρανός@ngmsc" 
"1Cr","15","48","02TZ","[οἷος@arnmsn ὁ@dnms χοϊκός@annmsn τοιοῦτος@adnmpn καί@b ὁ@dnmp χοϊκός@annmpn καί@cc οἷος@arnmsn ὁ@dnms ἐπουράνιος@annmsn τοιοῦτος@adnmpn καί@b ὁ@dnmp ἐπουράνιος@annmpn]" 
"1Cr","15","49","02TZ","[καί@cc καθώς@cs φορέω@viaa1p ὁ@dafs εἰκών@nafsc ὁ@dgms χοϊκός@angmsn φορέω@vsaa1p καί@b ὁ@dafs εἰκών@nafsc ὁ@dgms ἐπουράνιος@angmsn]" 
"1Cr","15","50","02TZ","οὗτος@rdans γάρ@cc φημί@vipa1s [ἀδελφός@nvmpc ὅτι@cs σάρξ@nnfsc καί@cc αἷμα@nnnsc] βασιλεία@nafsc θεός@ngmsc οὐ@b κληρονομέω@vifa3p [οὐδέ@cc ὁ@dnfs φθορά@nnfsc ὁ@dafs ἀφθαρσία@nafsc κληρονομέω@vipa3s]" 
"1Cr","15","51","02TZ","[ἰδού@i μυστήριον@nansc σύ@rpd-p λέγω@vipa1s πᾶς@ainmpn οὐ@b κοιμάομαι@vifp1p πᾶς@ainmpn δέ@cc ἀλλάσσω@vifp1p]" 
"1Cr","15","52","02TZ","[ἐν@pd ἄτομος@andnsn ἐν@pd ῥιπή@ndfsc ὀφθαλμός@ngmsc ἐν@pd ὁ@ddfs ἔσχατος@andfsn σάλπιγξ@ndfsc σαλπίζω@vifa3s γάρ@cc καί@cc ὁ@dnmp νεκρός@annmpn ἐγείρω@vifp3p ἄφθαρτος@annmpn καί@cc ἐγώ@rpn-p ἀλλάσσω@vifp1p]" 
"1Cr","15","53","02TZ","[δεῖ@vipa3s γάρ@cc ὁ@dans φθαρτός@anansn οὗτος@rdans ἐνδύω@vnam ἀφθαρσία@nafsc καί@cc ὁ@dans θνητός@anansn οὗτος@rdans ἐνδύω@vnam ἀθανασία@nafsc]" 
"1Cr","15","54","02TZ","[ὅταν@cs δέ@cc ὁ@dnns φθαρτός@annnsn οὗτος@rdnns ἐνδύω@vsam3s ἀφθαρσία@nafsc καί@cc ὁ@dnns θνητός@annnsn οὗτος@rdnns ἐνδύω@vsam3s ἀθανασία@nafsc τότε@b γίνομαι@vifm3s ὁ@dnms λόγος@nnmsc ὁ@dnms γράφω@vpxpnms καταπίνω@viap3s ὁ@dnms θάνατος@nnmsc εἰς@pa νῖκος@nansc]" 
"1Cr","15","55","02TZ","[ποῦ@b σύ@rpg-s θάνατος@nvmsc ὁ@dnns νῖκος@nnnsc ποῦ@b σύ@rpg-s θάνατος@nvmsc ὁ@dnns κέντρον@nnnsc]" 
"1Cr","15","57","02TZ","[ὁ@ddms δέ@cc θεός@ndmsc χάρις@nnfsc ὁ@ddms δίδωμι@vppadms ἐγώ@rpd-p ὁ@dans νῖκος@nansc διά@pg ὁ@dgms κύριος@ngmsc ἐγώ@rpg-p Ἰησοῦς@ngmsp Χριστός@ngmsp]" 
"2Cr","00","00","02TZ","πρός@pa Κορίνθιος@nampp β᾽@ac---n" 
"2Cr","01","03","02TZ","εὐλογητός@annmsn ὁ@dnms θεός@nnmsc ὁ@dgms κύριος@ngmsc [ἐγώ@rpg-p Ἰησοῦς@ngmsp Χριστός@ngmsp ὁ@dnms πατήρ@nnmsc ὁ@dgmp οἰκτιρμός@ngmpc καί@cc θεός@nnmsc πᾶς@aigfsn παράκλησις@ngfsc]" 
"2Cr","01","20","02TZ","[ὅσος@arnfpn γάρ@cc ἐπαγγελία@nnfpc θεός@ngmsc ἐν@pd αὐτός@rpdms ὁ@dnns ναί@x διό@cc καί@b διά@pg αὐτός@rpgms ὁ@dnns ἀμήν@t ὁ@ddms θεός@ndmsc πρός@pa δόξα@nafsc διά@pg ἐγώ@rpg-p]" 
"2Cr","02","14","02TZ","[ὁ@ddms δέ@cc θεός@ndmsc χάρις@nnfsc ὁ@ddms πάντοτε@b θριαμβεύω@vppadms ἐγώ@rpa-p ἐν@pd ὁ@ddms Χριστός@ndmsp καί@cc ὁ@dafs ὀσμή@nafsc ὁ@dgfs γνῶσις@ngfsc αὐτός@rpgms φανερόω@vppadms διά@pg ἐγώ@rpg-p ἐν@pd πᾶς@aidmsn τόπος@ndmsc]" 
"2Cr","02","15","02TZ","[ὅτι@cs Χριστός@ngmsp εὐωδία@nnfsc εἰμί@vipa1p ὁ@ddms θεός@ndmsc ἐν@pd ὁ@ddmp σῴζω@vpppdmp καί@cc ἐν@pd ὁ@ddmp ἀπόλλυμι@vppedmp]" 
"2Cr","02","16","02TZ","[ὅς@rrdmp μέν@x ὀσμή@nnfsc ἐκ@pg θάνατος@ngmsc εἰς@pa θάνατος@namsc ὅς@rrdmp δέ@cc ὀσμή@nnfsc ἐκ@pg ζωή@ngfsc εἰς@pa ζωή@nafsc καί@cc πρός@pa οὗτος@rdanp τίς@rqnms ἱκανός@annmsn]" 
"2Cr","02","17","02TZ","[οὐ@b γάρ@cc εἰμί@vipa1p ὡς@cs ὁ@dnmp λοιπός@annmpn καπηλεύω@vppanmp ὁ@dams λόγος@namsc ὁ@dgms θεός@ngmsc ἀλλά@cc ὡς@cs ἐκ@pg θεός@ngmsc κατέναντι@pg θεός@ngmsc ἐν@pd Χριστός@ndmsp λαλέω@vipa1p]" 
"2Cr","03","03","02TZ","[φανερόω@vpppnmp ὅτι@cs εἰμί@vipa2p ἐπιστολή@nnfsc Χριστός@ngmsp διακονέω@vpapnfs ὑπό@pg ἐγώ@rpg-p ἐγγράφω@vpxpnfs οὐ@b μέλας@andnsn ἀλλά@cc πνεῦμα@ndnsc θεός@ngmsc ζάω@vppagms οὐ@b ἐν@pd πλάξ@ndfpc λίθινος@andfpn ἀλλά@cc ἐν@pd πλάξ@ndfpc καρδία@ndfpc σάρκινος@andfpn]" 
"2Cr","03","04","02TZ","[πεποίθησις@nafsc δέ@cc τοιοῦτος@adafsn ἔχω@vipa1p διά@pg ὁ@dgms Χριστός@ngmsp πρός@pa ὁ@dams θεός@namsc]" 
"2Cr","03","05","02TZ","[οὐ@b ὅτι@cs ἀπό@pg ἑαυτοῦ@rxgmp ἱκανός@annmpn εἰμί@vipa1p λογίζομαι@vnam τὶς@rians ὡς@cs ἐκ@pg ἑαυτοῦ@rxgmp ἀλλά@cc ὁ@dnfs ἱκανότης@nnfsc ἐγώ@rpg-p ἐκ@pg ὁ@dgms θεός@ngmsc]" 
"2Cr","03","06","02TZ","[ὅς@rrnms καί@b ἱκανόω@viaa3s ἐγώ@rpa-p διάκονος@nampc καινός@angfsn διαθήκη@ngfsc οὐ@b γράμμα@ngnsc ἀλλά@cc πνεῦμα@ngnsc ὁ@dnns γάρ@cc γράμμα@nnnsc ἀποκτείνω@vipa3s ὁ@dnns δέ@cc πνεῦμα@nnnsc ζῳοποιέω@vipa3s]" 
"2Cr","03","07","02TZ","[εἰ@cs δέ@cc ὁ@dnfs διακονία@nnfsc ὁ@dgms θάνατος@ngmsc ἐν@pd γράμμα@ndnpc ἐντυπόω@vpxpnfs λίθος@ndmpc γίνομαι@viap3s ἐν@pd δόξα@ndfsc ὥστε@cs μή@x δύναμαι@vnpm ἀτενίζω@vnaa ὁ@damp υἱός@nampc Ἰσραήλ@ngmsp εἰς@pa ὁ@dans πρόσωπον@nansc Μωϋσῆς@ngmsp διά@pa ὁ@dafs δόξα@nafsc ὁ@dgns πρόσωπον@ngnsc αὐτός@rpgms ὁ@dafs καταργέω@vpppafs]" 
"2Cr","03","08","02TZ","[πῶς@b οὐχί@b μᾶλλον@b ὁ@dnfs διακονία@nnfsc ὁ@dgns πνεῦμα@ngnsc εἰμί@vifm3s ἐν@pd δόξα@ndfsc]" 
"2Cr","03","09","02TZ","[εἰ@cs γάρ@cc ὁ@ddfs διακονία@ndfsc ὁ@dgfs κατάκρισις@ngfsc δόξα@nnfsc πολύς@andnsn μᾶλλον@b περισσεύω@vipa3s ὁ@dnfs διακονία@nnfsc ὁ@dgfs δικαιοσύνη@ngfsc δόξα@ndfsc]" 
"2Cr","03","10","02TZ","[καί@b γάρ@cc οὐ@b δοξάζω@vixp3s ὁ@dnns δοξάζω@vpxpnns ἐν@pd οὗτος@rddns ὁ@ddns μέρος@ndnsc ἕνεκα@pg ὁ@dgfs ὑπερβάλλω@vppagfs δόξα@ngfsc]" 
"2Cr","03","11","02TZ","[εἰ@cs γάρ@cc ὁ@dnns καταργέω@vpppnns διά@pg δόξα@ngfsc πολύς@andnsn μᾶλλον@b ὁ@dnns μένω@vppanns ἐν@pd δόξα@ndfsc]" 
"2Cr","03","12","02TZ","[ἔχω@vppanmp οὖν@cc τοιοῦτος@adafsn ἐλπίς@nafsc πολύς@andfsn παρρησία@ndfsc χράω@vipm1p]" 
"2Cr","03","13","02TZ","[καί@cc οὐ@b καθάπερ@cs Μωϋσῆς@nnmsp τίθημι@viia3s κάλυμμα@nansc ἐπί@pa ὁ@dans πρόσωπον@nansc αὐτός@rpgms πρός@pa ὁ@dans μή@x ἀτενίζω@vnaa ὁ@damp υἱός@nampc Ἰσραήλ@ngmsp εἰς@pa ὁ@dans τέλος@nansc ὁ@dgns καταργέω@vpppgns]" 
"2Cr","03","14","02TZ","ἀλλά@cc πωρόω@viap3s ὁ@dnnp νόημα@nnnpc ὁ@dgms κόσμος@ngmsc [ἄχρι@pg γάρ@cc ὁ@dgfs σήμερον@b ἡμέρα@ngfsc ὁ@dnns αὐτός@atnnsn κάλυμμα@nnnsc ἐπί@pd ὁ@ddfs ἀνάγνωσις@ndfsc ὁ@dgfs παλαιός@angfsn διαθήκη@ngfsc μένω@vipa3s μή@x ἀνακαλύπτω@vpppnns ὅτι@cs ἐν@pd Χριστός@ndmsp καταργέω@vipp3s]" 
"2Cr","03","15","02TZ","[ἀλλά@cc ἕως@pg σήμερον@b ἡνίκα@cs ἄν@x ἀναγινώσκω@vspp3s Μωϋσῆς@nnmsp κάλυμμα@nnnsc ἐπί@pa ὁ@dafs καρδία@nafsc αὐτός@rpgmp κεῖμαι@vipp3s]" 
"2Cr","03","16","02TZ","[ἡνίκα@cs δέ@cc ἐάν@x ἐπιστρέφω@vsaa3s] πρός@pa ὁ@dams θεός@namsc περιαιρέω@vifp3s ὁ@dnns κάλυμμα@nnnsc" 
"2Cr","03","18","02TZ","[ἐγώ@rpn-p δέ@cc πᾶς@ainmpn ἀνακαλύπτω@vpxpdns πρόσωπον@ndnsc ὁ@dafs δόξα@nafsc κύριος@ngmsc κατοπτρίζω@vppmnmp ὁ@dafs αὐτός@atafsn εἰκών@nafsc μεταμορφόω@vipp1p ἀπό@pg δόξα@ngfsc εἰς@pa δόξα@nafsc καθάπερ@cs ἀπό@pg] κύριος@ngmsc πνεῦμα@ngnpc" 
"2Cr","04","04","02TZ","[ἐν@pd ὅς@rrdmp ὁ@dnms θεός@nnmsc ὁ@dgms αἰών@ngmsc οὗτος@rdgms τυφλόω@viaa3s ὁ@danp νόημα@nanpc ὁ@dgmp ἄπιστος@angmpn εἰς@pa ὁ@dans μή@x αὐγάζω@vnaa ὁ@dams φωτισμός@namsc ὁ@dgns εὐαγγέλιον@ngnsc ὁ@dgfs δόξα@ngfsc ὁ@dgms Χριστός@ngmsp ὅς@rrnms εἰμί@vipa3s εἰκών@nnfsc ὁ@dgms θεός@ngmsc]" 
"2Cr","04","05","02TZ","[οὐ@b γάρ@cc ἑαυτοῦ@rxamp κηρύσσω@vipa1p ἀλλά@cc Χριστός@namsp Ἰησοῦς@namsp κύριος@namsc ἑαυτοῦ@rxamp δέ@cc δοῦλος@nampc σύ@rpg-p] διά@pa Ἰησοῦς@namsp" 
"2Cr","04","06","02TZ","[ὅτι@cs ὁ@dnms θεός@nnmsc ὁ@dnms λέγω@vpaanms ἐκ@pg σκότος@ngnsc φῶς@nnnsc] λάμπω@voaa3s λάμπω@viaa3s ἐν@pd ὁ@ddfp καρδία@ndfpc (ἐγώ@rpg-p) [] πρός@pa φωτισμός@namsc ὁ@dgfs (γνῶσις@ngfsc) [] αὐτός@rpgms ἐν@pd πρόσωπον@ndnsc Χριστός@ngms" 
"2Cr","04","07","02TZ","[ἔχω@vipa1p δέ@cc ὁ@dams θησαυρός@namsc οὗτος@rdams ἐν@pd ὀστράκινος@andnpn σκεῦος@ndnpc ἵνα@cs ὁ@dnfs ὑπερβολή@nnfsc ὁ@dgfs δύναμις@ngfsc εἰμί@vspa3s ὁ@dgms θεός@ngmsc καί@cc μή@x ἐκ@pg ἐγώ@rpg-p]" 
"2Cr","04","08","02TZ","[ἐν@pd πᾶς@aidnsn θλίβω@vpppnmp ἀλλά@cc οὐ@b στενοχωρέω@vpppnmp ἀπορέω@vppmnmp ἀλλά@cc οὐ@b ἐξαπορέομαι@vppmnmp]" 
"2Cr","04","09","02TZ","[διώκω@vpppnmp ἀλλά@cc οὐ@b ἐγκαταλείπω@vpppnmp καταβάλλω@vpppnmp ἀλλά@cc οὐ@b ἀπόλλυμι@vppenmp]" 
"2Cr","04","10","02TZ","[πάντοτε@b ὁ@dafs νέκρωσις@nafsc ὁ@dgms Ἰησοῦς@ngmsp ἐν@pd ὁ@ddns σῶμα@ndnsc περιφέρω@vppanmp ἵνα@cs καί@b ὁ@dnfs ζωή@nnfsc ὁ@dgms Ἰησοῦς@ngmsp ἐν@pd ὁ@ddnp σῶμα@ndnpc ἐγώ@rpg-p φανερόω@vsap3s]" 
"2Cr","04","11","02TZ","ἐγώ@rpn-p γάρ@cc [ὁ@dnmp ζάω@vppanmp εἰς@pa θάνατος@namsc παραδίδωμι@vipp1p διά@pa Ἰησοῦς@namsp ἵνα@cs καί@b ὁ@dnfs ζωή@nnfsc ὁ@dgms Ἰησοῦς@ngmsp φανερόω@vsap3s ἐν@pd ὁ@ddfs] θνητός@andfsn ἐγώ@rpg-p σάρξ@ndfsc" 
"2Cr","04","13","02TZ","[ἔχω@vppanmp δέ@cc ὁ@dans αὐτός@atansn πνεῦμα@nansc ὁ@dgfs πίστις@ngfsc] καί@b ἐγώ@rpn-p πιστεύω@vipa1p καί@b λαλέω@vipa1p" 
"2Cr","04","16","02TZ","[διό@cc οὐ@b ἐγκακέω@vipa1p ἀλλά@cc εἰ@cs καί@b ὁ@dnms ἔξω@b ἐγώ@rpg-p ἄνθρωπος@nnmsc διαφθείρω@vipp3s ἀλλά@cc ὁ@dnms ἔσω@b ἐγώ@rpg-p ἀνακαινόω@vipp3s ἡμέρα@ndfsc καί@cc ἡμέρα@ndfsc]" 
"2Cr","04","17","02TZ","[ὁ@dnns γάρ@cc παραυτίκα@b ἐλαφρός@annnsn ὁ@dgfs θλῖψις@ngfsc ἐγώ@rpg-p κατά@pa ὑπερβολή@nafsc εἰς@pa ὑπερβολή@nafsc αἰώνιος@anansn βάρος@nansc δόξα@ngfsc κατεργάζομαι@vipm3s ἐγώ@rpd-p]" 
"2Cr","04","18","02TZ","[μή@x σκοπέω@vppagmp ἐγώ@rpg-p ὁ@danp βλέπω@vpppanp ἀλλά@cc ὁ@danp μή@x βλέπω@vpppanp ὁ@dnnp γάρ@cc βλέπω@vpppnnp πρόσκαιρος@annnpn ὁ@dnnp δέ@cc μή@x βλέπω@vpppnnp αἰώνιος@annnpn]" 
"2Cr","05","01","02TZ","[οἶδα@vixa1p γάρ@cc ὅτι@cs ἐάν@cs ὁ@dnfs ἐπίγειος@annfsn ἐγώ@rpg-p οἰκία@nnfsc ὁ@dgns σκῆνος@ngnsc καταλύω@vsap3s οἰκοδομή@nafsc ἐκ@pg θεός@ngmsc ἔχω@vipa1p οἰκία@nafsc ἀχειροποίητος@anafsn αἰώνιος@anafsn ἐν@pd ὁ@ddmp οὐρανός@ndmpc]" 
"2Cr","05","02","02TZ","[καί@b γάρ@cc ἐν@pd οὗτος@rddns στενάζω@vipa1p ὁ@dans οἰκητήριον@nansc ἐγώ@rpg-p ὁ@dans ἐκ@pg οὐρανός@ngmsc ἐπενδύω@vnam ἐπιποθέω@vppanmp]" 
"2Cr","05","03","02TZ","εἰ@cs γέ@x καί@b ἐκδύω@vpamnmp [οὐ@b γυμνός@annmpn εὑρίσκω@vifp1p]" 
"2Cr","05","04","02TZ","[καί@b γάρ@cc ὁ@dnmp εἰμί@vppanmp] ἐν@pd οὗτος@rddns ὁ@ddns σκῆνος@ndnsc ὁ@dgns σῶμα@ngnsc βαρύνω@vpppnmp οὐ@b θέλω@vppanmp ἐκδύω@vnam [ἀλλά@cc ἐπενδύω@vnam ἵνα@cs καταπίνω@vsap3s] ὁ@dnns θνητός@annnsn οὗτος@rdnns ὑπό@pg ὁ@dgfs ζωή@ngfsc" 
"2Cr","05","05","02TZ","[ὁ@dnms δέ@cc κατεργάζομαι@vpamnms ἐγώ@rpa-p εἰς@pa αὐτός@rpans οὗτος@rdans θεός@nnmsc ὁ@dnms δίδωμι@vpaanms ἐγώ@rpd-p ὁ@dams ἀρραβών@namsc ὁ@dgns πνεῦμα@ngnsc]" 
"2Cr","05","06","02TZ","[θαρρέω@vppanmp οὖν@cc πάντοτε@b καί@cc οἶδα@vpxanmp ὅτι@cs ἐνδημέω@vppanmp ἐν@pd ὁ@ddns σῶμα@ndnsc ἐκδημέω@vipa1p ἀπό@pg ὁ@dgms κύριος@ngmsc]" 
"2Cr","05","08","02TZ","[θαρρέω@vipa1p δέ@cc καί@cc εὐδοκέω@vipa1p μᾶλλον@b ἐκδημέω@vnaa ἐκ@pg ὁ@dgns σῶμα@ngnsc καί@cc ἐνδημέω@vnaa πρός@pa ὁ@dams κύριος@namsc]" 
"2Cr","05","10","02TZ","[ὁ@damp γάρ@cc πᾶς@aiampn ἐγώ@rpa-p φανερόω@vnap δεῖ@vipa3s ἔμπροσθεν@pg ὁ@dgns βῆμα@ngnsc ὁ@dgms Χριστός@ngmsp ἵνα@cs κομίζω@vsam3s] ἕκαστος@ainmsn ὅς@rranp διά@pg ὁ@dgns σῶμα@ngnsc πράσσω@viaa3s [εἴτε@cc ἀγαθός@b εἴτε@cc φαῦλος@b]" 
"2Cr","05","17","02TZ","[ὥστε@cs εἰ@cs τὶς@rinms ἐν@pd Χριστός@ndmsp καινός@annfsn κτίσις@nnfsc ὁ@dnnp ἀρχαῖος@annnpn παρέρχομαι@viaa3s ἰδού@i] γίνομαι@vixa3s ὁ@dnnp πᾶς@ainnpn καινός@annnpn" 
"2Cr","07","01","02TZ","[οὗτος@rdafp οὖν@cc ἔχω@vppanmp ὁ@dafp ἐπαγγελία@nafpc ἀγαπητός@anvmpn] καθαρίζω@vsaa1p ἑαυτοῦ@rxamp ἀπό@pg [] μολυσμός@ngmsc σάρξ@ngfsc καί@cc αἷμα@ngnsc μή@x δύναμαι@vppmgmp χωρέω@vnaa ὁ@dafs βασιλεία@nafsc ὁ@dgms θεός@ngmsc" 
"2Cr","11","02","02TZ","[ζηλόω@vipa1s γάρ@cc σύ@rpa-p θεός@ngmsc ζῆλος@ndmsc] ἁρμόζω@viam1s γάρ@cc σύ@rpa-p [εἷς@acdmsn ἀνήρ@ndmsc] παρθένος@nafsc ἁγνός@anafsn [παρίστημι@vnaa] ὁ@ddms Χριστός@ndmsp" 
"2Cr","11","13","02TZ","[ὁ@dnmp γάρ@cc τοιοῦτος@adnmpn ψευδαπόστολος@nnmpc ἐργάτης@nnmpc δόλιος@annmpn μετασχηματίζω@vppmnmp εἰς@pa ἀπόστολος@nampc Χριστός@ngmsp]" 
"2Cr","11","14","02TZ","[καί@cc οὐ@b θαῦμα@nnnsc αὐτός@rtnms γάρ@cc ὁ@dnms σατανᾶς@nnmsp μετασχηματίζω@vipm3s εἰς@pa ἄγγελος@namsc φῶς@ngnsc]" 
"2Cr","12","02","02TZ","[οἶδα@vixa1s ἄνθρωπος@namsc ἐν@pd Χριστός@ndmsp πρό@pg ἔτος@ngnpc δεκατέσσαρες@acgnpn εἴτε@cc ἐν@pd σῶμα@ndnsc οὐ@b οἶδα@vixa1s εἴτε@cc ἐκτός@pg ὁ@dgns σῶμα@ngnsc οὐ@b οἶδα@vixa1s ὁ@dnms θεός@nnmsc οἶδα@vixa3s ἁρπάζω@vpapams ὁ@dams τοιοῦτος@adamsn ἕως@pg τρίτος@aogmsn οὐρανός@ngmsc]" 
"2Cr","12","03","02TZ","[καί@cc οἶδα@vixa1s ὁ@dams τοιοῦτος@adamsn ἄνθρωπος@namsc εἴτε@cc ἐν@pd σῶμα@ndnsc εἴτε@cc χωρίς@pg ὁ@dgns σῶμα@ngnsc οὐ@b οἶδα@vixa1s ὁ@dnms θεός@nnmsc οἶδα@vixa3s]" 
"2Cr","12","04","02TZ","[ὅτι@cs ἁρπάζω@viap3s εἰς@pa ὁ@dams παράδεισος@namsc καί@cc ἀκούω@viaa3s ἄρρητος@ananpn ῥῆμα@nanpc ὅς@rranp οὐ@b ἔξειμι@vppanns ἄνθρωπος@ndmsc λαλέω@vnaa]" 
"2Cr","12","05","02TZ","[ὑπέρ@pg ὁ@dgms τοιοῦτος@adgmsn καυχάομαι@vifm1s ὑπέρ@pg δέ@cc ἐμαυτοῦ@rxgms οὐ@b καυχάομαι@vifm1s εἰ@cs μή@x ἐν@pd ὁ@ddfp ἀσθένεια@ndfpc]" 
"2Cr","12","06","02TZ","[ἐάν@cs γάρ@cc θέλω@vsaa1s καυχάομαι@vnam οὐ@b εἰμί@vifm1s ἄφρων@annmsn ἀλήθεια@nafsc γάρ@cc λέγω@vifa1s φείδομαι@vipm1s δέ@cc μή@x τὶς@rinms εἰς@pa ἐγώ@rpa-s λογίζομαι@vsam3s ὑπέρ@pa ὅς@rrans βλέπω@vipa3s ἐγώ@rpa-s ἤ@cc ἀκούω@vipa3s ἐκ@pg ἐγώ@rpg-s]" 
"2Cr","12","07","02TZ","[καί@cc ὁ@ddfs ὑπερβολή@ndfsc ὁ@dgfp ἀποκάλυψις@ngfpc ἵνα@cs μή@x ὑπεραίρω@vspp1s δίδωμι@viap3s ἐγώ@rpd-s σκόλοψ@nnmsc ὁ@ddfs σάρξ@ndfsc ἄγγελος@nnmsc σατανᾶς@ngmsp ἵνα@cs ἐγώ@rpa-s κολαφίζω@vspa3s ἵνα@cs μή@x ὑπεραίρω@vspp1s]" 
"2Cr","12","08","02TZ","[ὑπέρ@pg οὗτος@rdgns τρίς@b ὁ@dams κύριος@namsc παρακαλέω@viaa1s ἵνα@cs ἀφίστημι@vsaa3s ἀπό@pg ἐγώ@rpg-s]" 
"2Cr","12","09","02TZ","[καί@cc λέγω@vixa3s ἐγώ@rpd-s ἀρκέω@vipa3s σύ@rpd-s ὁ@dnfs χάρις@nnfsc ἐγώ@rpg-s ὁ@dnfs γάρ@cc δύναμις@nnfsc ἐν@pd ἀσθένεια@ndfsc τελέω@vipp3s ἡδέως@b οὖν@cc μᾶλλον@b καυχάομαι@vifm1s ἐν@pd ὁ@ddfp ἀσθένεια@ndfpc ἐγώ@rpg-s ἵνα@cs ἐπισκηνόω@vsaa3s ἐπί@pa ἐγώ@rpa-s ὁ@dnfs δύναμις@nnfsc ὁ@dgms Χριστός@ngmsp]" 
"2Cr","13","01","02TZ","[τρίτος@aoansn οὗτος@rdans ἔρχομαι@vipm1s πρός@pa σύ@rpa-p ἐπί@pg] στόμα@ndnsc [] δύο@acgmpn (ἤ@cc) [] τρεῖς@acgmpn μάρτυς@ngmpc [ἵστημι@vifp3s πᾶς@ainnsn ῥῆμα@nnnsc]" 
"2Cr","13","02","02TZ","[προλέγω@vixa1s καί@cc προλέγω@vipa1s ὡς@cs πάρειμι@vppanms ὁ@dans δεύτερος@aoansn καί@cc ἄπειμι@vppanms νῦν@b ὁ@ddmp προαμαρτάνω@vpxadmp καί@cc ὁ@ddmp λοιπός@andmpn πᾶς@aidmpn ὅτι@cs ἐάν@cs ἔρχομαι@vsaa1s εἰς@pa ὁ@dans πάλιν@b οὐ@b φείδομαι@vifm1s]" 
"2Cr","13","10","02TZ","[διά@pa οὗτος@rdans οὗτος@rdanp ἄπειμι@vppanms γράφω@vipa1s ἵνα@cs πάρειμι@vppanms μή@x ἀποτόμως@b χράω@vsam1s κατά@pa ὁ@dafs ἐξουσία@nafsc ὅς@rrafs ὁ@dnms κύριος@nnmsc δίδωμι@viaa3s ἐγώ@rpd-s εἰς@pa οἰκοδομή@nafsc καί@cc οὐ@b εἰς@pa καθαίρεσις@nafsc]" 
"Rom","00","00","02TZ","πρός@pa Ῥωμαῖος@nampp" 
"Rom","01","16","02TZ","[οὐ@b γάρ@cc ἐπαισχύνομαι@vipm1s ὁ@dans εὐαγγέλιον@nansc δύναμις@nnfsc γάρ@cc θεός@ngmsc εἰμί@vipa3s εἰς@pa σωτηρία@nafsc πᾶς@aidmsn ὁ@ddms πιστεύω@vppadms] Ἰουδαῖος@andmsn (τέ@cc πρῶτος@b) [] καί@cc Ἕλλην@ndmsp" 
"Rom","01","17","02TZ","[δικαιοσύνη@nnfsc γάρ@cc θεός@ngmsc ἐν@pd αὐτός@rpdns ἀποκαλύπτω@vipp3s ἐκ@pg πίστις@ngfsc εἰς@pa πίστις@nafsc]" 
"Rom","01","18","02TZ","[ἀποκαλύπτω@vipp3s γάρ@cc] ὀργή@nnfsc ἀπό@pg οὐρανός@ngmsc ἐπί@pa ἀσέβεια@nafsc [καί@cc ἀδικία@nafsc ἄνθρωπος@ngmpc ὁ@dgmp ὁ@dafs ἀλήθεια@nafsc ἐν@pd ἀδικία@ndfsc κατέχω@vppagmp]" 
"Rom","02","02","02TZ","οἶδα@vixa1p δέ@cc [ὅτι@cs ὁ@dnns κρίμα@nnnsc ὁ@dgms θεός@ngmsc εἰμί@vipa3s κατά@pa] ἀλήθεια@nafsc" 
"Rom","02","12","02TZ","[ὅσος@rrnmp γάρ@cc ἀνόμως@b ἁμαρτάνω@viaa3p ἀνόμως@b καί@b ἀπόλλυμι@vifm3p καί@cc ὅσος@rrnmp] ἐννόμως@b ἁμαρτάνω@viaa3p διά@pg νόμος@ngmsc κρίνω@vifp3p" 
"Rom","02","13","02TZ","[οὐ@b γάρ@cc ὁ@dnmp ἀκροατής@nnmpc] ὁ@dgms νόμος@ngmsc [δίκαιος@annmpn παρά@pd ὁ@ddms θεός@ndmsc ἀλλά@cc ὁ@dnmp ποιητής@nnmpc] ὁ@dgms νόμος@ngmsc" 
"Rom","02","14","02TZ","[ὅταν@cs γάρ@cc ἔθνος@nnnpc ὁ@dnnp μή@x νόμος@namsc ἔχω@vppannp φύσις@ndfsc ὁ@danp ὁ@dgms νόμος@ngmsc ποιέω@vspa3p οὗτος@rdnmp νόμος@namsc μή@x ἔχω@vppanmp ἑαυτοῦ@rxdmp εἰμί@vipa3p νόμος@nnmsc]" 
"Rom","02","16","02TZ","[ἐν@pd ἡμέρα@ndfsc ὅτε@cs κρίνω@vipa3s ὁ@dnms θεός@nnmsc ὁ@danp κρυπτός@ananpn ὁ@dgmp ἄνθρωπος@ngmpc κατά@pa] ὁ@dans εὐαγγέλιον@nansc (ἐγώ@rpg-s) [] διά@pg [] Χριστός@ngmsp" 
"Rom","02","20b","02TZ","[ἔχω@vppaams ὁ@dafs μόρφωσις@nafsc ὁ@dgfs γνῶσις@ngfsc καί@cc ὁ@dgfs ἀλήθεια@ngfsc ἐν@pd ὁ@ddms νόμος@ndmsc]" 
